data,Football,Casual,Fishing
2017-02-09,2423.2775,1773.6285000000005,1355.6725
2017-02-10,4976.8565,4893.224,6308.988000000001
2017-02-11,1882.2475,4714.808,3748.1815
2017-02-12,5165.5975,3992.471,2738.1487
2017-02-13,4056.486,1387.267,6098.151499999999
2017-02-14,4071.767,3053.9285,6311.011699999999
2017-02-15,8461.957,908.187,1870.064
2017-02-16,5938.9400000000005,3683.547,2359.2212
2017-02-17,1391.397,1630.524,3166.016699999999
2017-02-18,2233.2975,969.724,3724.6405
2017-02-19,2558.7415,2286.1615,4348.5596000000005
2017-02-20,7211.5995,2332.211,4060.616
2017-02-21,5278.511699999999,2249.4045,4283.1817
2017-02-22,2340.884,4991.105,2458.2173
2017-02-23,2723.5285,2294.8345,1994.2531
2017-02-24,4903.136,3092.544,8477.3619
2017-02-25,3479.938,2234.1235,2370.62
2017-02-26,2239.286,3178.861,2918.8775
2017-02-27,3117.3240000000005,2163.0875,3984.458799999999
2017-02-28,2905.0420000000004,2576.5005,5684.821099999999
2017-03-01,6858.897500000001,4640.880999999999,6563.809000000001
2017-03-02,3661.245,1342.0435,3431.6170000000006
2017-03-03,2476.348,2310.735,3572.9456000000005
2017-03-04,3342.2025000000003,4883.5185,4720.672600000001
2017-03-05,2019.157,3979.4615,4043.0634999999993
2017-03-06,1501.255,3807.034,2702.1764
2017-03-07,2125.0915,5821.235000000001,9938.3907
2017-03-08,4350.7485,4813.515,4662.3983
2017-03-09,1984.465,2478.826,5169.892699999999
2017-03-10,3323.6175000000003,3019.03,5374.9059
2017-03-11,2868.285,1671.2045,3976.777
2017-03-12,4569.6385,9001.335,3041.8276
2017-03-13,3564.8095,5733.4725,6368.542600000001
2017-03-14,3999.079,4202.688,4405.9253
2017-03-15,2311.7675,2456.524,6130.5307
2017-03-16,4541.5545,4208.883,4424.7994
2017-03-17,1630.111,3802.491,2669.8385000000003
2017-03-18,1469.454,1845.0775,2676.8595
2017-03-19,3549.1155000000003,2617.181,3328.0365999999995
2017-03-20,2126.2066,2134.797,3874.0226
2017-03-21,2378.054,1279.4739999999997,2961.5817
2017-03-22,3243.4955,1713.7435,5634.7242
2017-03-23,2513.518,3311.2275,2919.4556999999995
2017-03-24,3829.5425,3575.3409999999994,3586.1203000000005
2017-03-25,1778.9975,2903.1835,3209.2991
2017-03-26,1102.71,3419.2269999999994,3567.907
2017-03-27,2745.0045,1774.8675,3969.2604
2017-03-28,2894.717,1997.681,4346.6598
2017-03-29,2534.168,1869.651,5848.658200000001
2017-03-30,2129.0150000000003,1216.285,3222.6803
2017-03-31,2753.058,2549.2425000000003,1824.7992
2017-04-01,3187.3274999999994,6507.4345,3710.5572
2017-04-02,2154.621,1052.5304999999998,2411.4657
2017-04-03,1324.904,3830.7815,2422.2450000000003
2017-04-04,1079.3755,1758.7605,2168.2913000000003
2017-04-05,747.117,2023.7,6933.320100000001
2017-04-06,1241.2715000000003,4251.628500000001,2631.8838
2017-04-07,1200.3845,5879.880999999999,6724.0117
2017-04-08,3855.5615,1928.5035,2206.246
2017-04-09,4434.0506000000005,3669.505,8889.866300000002
2017-04-10,4780.474999999999,1981.7805,6465.1433
2017-04-11,749.595,1601.4074999999998,2251.2217
2017-04-12,8612.082500000002,6131.1915,3410.8018
2017-04-13,3356.4510000000005,4468.660000000001,5431.899899999999
2017-04-14,2007.593,4466.3885,2065.7434
2017-04-15,1102.71,1857.674,1777.2216
2017-04-16,948.4545,2290.7045,4185.7137
2017-04-17,969.724,3426.661,2732.697100000001
2017-04-18,4334.022,5545.1445,5559.723400000001
2017-04-19,2800.553,5115.831,6242.1233
2017-04-20,1574.9755,3211.488,4171.0935
2017-04-21,1382.1045,1176.637,2066.9824
2017-04-22,685.3734999999999,2663.024,4590.081999999999
2017-04-23,1547.5523,3504.3050000000003,1979.7568
2017-04-24,1749.4679999999998,4124.218000000001,9055.1489
2017-04-25,2142.8505,474.537,4763.8724
2017-04-26,2245.2745,1469.454,8103.9273
2017-04-27,1340.185,4107.698,6545.471799999999
2017-04-28,2862.503,2307.844,6989.7772
2017-04-29,1919.211,2692.1405000000004,3065.286
2017-04-30,594.7199999999999,2546.7645,4087.048
2017-05-01,3839.661,9358.579999999998,5031.0834
2017-05-02,1944.404,2332.4175,5256.622699999999
2017-05-03,5796.661499999999,7191.6103,4305.0707
2017-05-04,329.987,2700.4005,6822.1405
2017-05-05,1638.784,821.87,3991.7276
2017-05-06,2184.5635,2067.478,5025.7144
2017-05-07,3137.561,8788.226999999999,8796.445700000002
2017-05-08,1258.6174999999998,3270.3405,519.65725
2017-05-09,5949.4715,4231.185,2343.362
2017-05-10,1465.3239999999998,4094.6885,5779.3981
2017-05-11,937.51,1682.3555,4565.756299999999
2017-05-12,5003.082,6651.778,4121.8226
2017-05-13,1110.557,515.837,3847.8797
2017-05-14,1036.9190999999998,2027.004,2067.3541
2017-05-15,2574.2290000000003,3435.1275,1793.9481
2017-05-16,536.074,2687.804,2510.9987
2017-05-17,948.8675,2258.284,3352.1145
2017-05-18,1666.455,325.857,3181.5455
2017-05-19,4073.006,598.85,4548.823299999999
2017-05-20,535.248,2093.497,2321.2252
2017-05-21,3606.316,1799.854,2444.5057
2017-05-22,1406.678,6064.905,3726.4164
2017-05-23,3073.5460000000003,1629.285,7290.523799999999
2017-05-24,10856.7375,2183.944,4831.1088
2017-05-25,3681.069,4427.5665,2322.5055
2017-05-26,4536.805,1609.874,3414.8905000000004
2017-05-27,3050.418,2150.904,2786.4284
2017-05-28,2483.9885,1647.457,2755.2882
2017-05-29,4065.985,3418.8140000000003,2510.7922000000003
2017-05-30,2430.092,4776.758,4555.472599999999
2017-05-31,2036.2965,784.7,5877.9812
2017-06-01,5083.8235,4958.478,2409.4007
2017-06-02,3804.556,5655.622,5779.4807
2017-06-03,3471.4715,4504.3845,2838.0947
2017-06-04,2818.725,5259.7615,3258.6526000000003
2017-06-05,2903.5965,1172.094,5317.4989000000005
2017-06-06,1093.4175,1688.757,3567.2049000000006
2017-06-07,4793.8975,8946.406,2645.8845
2017-06-08,3121.867,2250.2305,4802.3640000000005
2017-06-09,4717.905500000001,2459.415,7195.3273
2017-06-10,1691.8545,2622.55,4871.913200000001
2017-06-11,1890.0945,2415.224,4790.5935
2017-06-12,4673.921,3672.809,4093.4495000000006
2017-06-13,2731.169,2542.6345,2884.8463
2017-06-14,1253.042,1766.401,3809.3468
2017-06-15,1398.6245,2019.157,3668.4312
2017-06-16,729.771,1089.7005,1212.1137
2017-06-17,1031.0545,1568.161,1425.1391
2017-06-18,2320.234,2080.6939999999995,2420.0148
2017-06-19,1336.881,2356.991,8634.6323
2017-06-20,2806.335,1233.631,6135.7758
2017-06-21,536.6935,2324.364,3508.0633
2017-06-22,1981.987,1961.5435,4731.0802
2017-06-23,681.4499999999999,1692.061,5897.6813
2017-06-24,2196.5405,681.4499999999999,1496.0925
2017-06-25,557.1370000000001,1337.294,3450.4498000000003
2017-06-26,1464.7045,2043.111,5908.0476
2017-06-27,778.2984999999999,3182.165,3076.4370000000004
2017-06-28,3416.6251,2827.811,8275.8179
2017-06-29,3663.723,3372.558,5319.9356
2017-06-30,3753.5505,5874.3055,6303.742899999999
2017-07-01,795.8510000000001,12802.3805,3857.2135
2017-07-02,4477.333,3923.087,3152.0986000000003
2017-07-03,6677.590499999999,4408.9815,3888.0233
2017-07-04,3382.47,3379.579,6902.1386
2017-07-05,886.9175,5062.3475,2964.101
2017-07-06,1303.015,4383.582,3318.9093000000003
2017-07-07,3214.5855,6936.541500000001,5221.7242
2017-07-08,3536.519,1989.008,4299.371300000001
2017-07-09,3637.0845,2112.495,5985.4851
2017-07-10,103.25,2513.518,5484.8052
2017-07-11,4571.91,2394.161,2465.2796
2017-07-12,6522.3025,3941.8785,5591.4005
2017-07-13,2133.971,5196.5725,4970.207199999999
2017-07-14,470.407,7155.637999999999,3025.7206
2017-07-15,804.7305,3300.283,1065.54
